ticket_id,category,priority,created_at,resolution_hours
TCK02306,Software,Medium,2024-01-30 05:00:00,18.93
TCK02307,Access/Permissions,Medium,2024-06-12 02:00:00,1.95
TCK02308,Software,Low,2024-04-12 18:00:00,9.09
TCK02309,Software,High,2024-06-05 10:00:00,9.61
TCK02310,Hardware,Low,2024-03-01 18:00:00,25.58
TCK02311,Printer,Medium,2024-03-18 05:00:00,6.12
TCK02312,Software,Medium,2024-05-23 21:00:00,12.77
TCK02313,Network,Low,2024-06-25 20:00:00,8.16
TCK02314,Software,High,2024-04-05 01:00:00,9.74
TCK02315,Software,Low,2024-04-11 18:00:00,15.5
TCK02316,Hardware,Low,2024-04-06 00:00:00,22.28
TCK02317,Software,Medium,2024-04-12 17:00:00,7.3
TCK02318,Network,Low,2024-06-05 14:00:00,47.0
TCK02319,Access/Permissions,High,2024-04-24 01:00:00,5.17
TCK02320,Email,High,2024-05-08 20:00:00,2.59
TCK02321,Printer,Low,2024-03-30 10:00:00,10.23
TCK02322,Network,High,2024-01-08 16:00:00,9.38
TCK02323,Network,Low,2024-02-11 18:00:00,34.99
TCK02324,Software,Medium,2024-05-31 17:00:00,24.3
TCK02325,Software,Medium,2024-01-14 07:00:00,9.36
TCK02326,Network,Medium,2024-01-12 18:00:00,8.41
TCK02327,Network,Medium,2024-01-06 10:00:00,40.76
TCK02328,Hardware,Low,2024-01-02 13:00:00,10.64
TCK02329,Hardware,Medium,2024-04-21 00:00:00,31.67
TCK02330,Software,Medium,2024-02-28 19:00:00,23.27
TCK02331,Software,Medium,2024-05-10 00:00:00,22.82
TCK02332,Printer,Low,2024-04-17 13:00:00,10.57
TCK02333,Network,Medium,2024-04-02 04:00:00,19.28
TCK02334,Network,High,2024-03-08 20:00:00,15.39
TCK02335,Printer,High,2024-04-30 22:00:00,8.93
TCK02336,Network,Medium,2024-02-09 17:00:00,44.04
TCK02337,Printer,Medium,2024-04-18 17:00:00,1.73
TCK02338,Software,Low,2024-03-27 00:00:00,17.39
TCK02339,Network,Low,2024-04-25 08:00:00,20.63
TCK02340,Network,Low,2024-02-27 00:00:00,45.94
TCK02341,Printer,High,2024-02-24 19:00:00,14.86
TCK02342,Software,High,2024-01-12 13:00:00,18.35
TCK02343,Software,Medium,2024-03-02 22:00:00,10.0
TCK02344,Hardware,Low,2024-03-17 16:00:00,18.33
TCK02345,Printer,Low,2024-05-03 12:00:00,10.35
TCK02346,Software,Low,2024-05-25 10:00:00,23.74
TCK02347,Hardware,Low,2024-06-09 05:00:00,11.85
TCK02348,Hardware,Medium,2024-01-25 02:00:00,13.84
TCK02349,Access/Permissions,Medium,2024-06-13 18:00:00,4.61
TCK02350,Software,Low,2024-03-22 02:00:00,7.31
TCK02351,Printer,Low,2024-02-25 12:00:00,5.13
TCK02352,Hardware,Medium,2024-05-27 06:00:00,14.62
TCK02353,Access/Permissions,Medium,2024-03-30 08:00:00,4.48
TCK02354,Printer,Critical,2024-05-24 06:00:00,13.32
TCK02355,Access/Permissions,Low,2024-02-05 04:00:00,7.21
TCK02356,Network,Low,2024-06-26 08:00:00,15.21
TCK02357,Network,High,2024-06-25 10:00:00,32.44
TCK02358,Network,Low,2024-01-23 14:00:00,37.6
TCK02359,Network,Medium,2024-04-16 11:00:00,18.64
TCK02360,Network,Medium,2024-05-01 08:00:00,10.22
TCK02361,Network,Medium,2024-05-22 04:00:00,14.64
TCK02362,Network,High,2024-05-27 17:00:00,29.17
TCK02363,Printer,Low,2024-03-25 09:00:00,6.61
TCK02364,Network,Medium,2024-01-24 08:00:00,33.01
TCK02365,Printer,Low,2024-05-11 01:00:00,12.28
TCK02366,Email,Medium,2024-03-19 23:00:00,4.79
TCK02367,Access/Permissions,Medium,2024-02-01 09:00:00,2.28
TCK02368,Network,Low,2024-06-01 04:00:00,16.35
TCK02369,Software,Low,2024-02-17 21:00:00,15.4
TCK02370,Network,Low,2024-02-25 02:00:00,34.78
TCK02371,Software,Medium,2024-03-05 04:00:00,19.03
TCK02372,Software,Medium,2024-05-08 09:00:00,39.58
TCK02373,Software,Critical,2024-03-09 17:00:00,6.2
TCK02374,Hardware,Low,2024-06-18 11:00:00,15.78
TCK02375,Network,Low,2024-04-04 00:00:00,37.97
TCK02376,Network,Medium,2024-01-16 06:00:00,40.46
TCK02377,Network,High,2024-01-01 19:00:00,21.05
TCK02378,Network,Medium,2024-04-05 05:00:00,15.18
TCK02379,Printer,High,2024-03-09 21:00:00,5.63
TCK02380,Software,Low,2024-05-21 19:00:00,28.57
TCK02381,Network,Low,2024-05-18 05:00:00,42.03
TCK02382,Network,Medium,2024-06-06 07:00:00,57.18
TCK02383,Hardware,Low,2024-05-03 07:00:00,13.97
TCK02384,Software,Medium,2024-05-09 01:00:00,18.45
TCK02385,Network,Low,2024-02-24 03:00:00,17.5
TCK02386,Access/Permissions,Medium,2024-05-07 03:00:00,2.75
TCK02387,Access/Permissions,Medium,2024-02-27 05:00:00,9.89
TCK02388,Printer,Low,2024-04-13 10:00:00,2.23
TCK02389,Network,Medium,2024-03-29 13:00:00,10.53
TCK02390,Network,High,2024-04-24 06:00:00,18.26
TCK02391,Software,Medium,2024-06-18 06:00:00,13.51
TCK02392,Email,Critical,2024-05-03 12:00:00,1.91
TCK02393,Access/Permissions,Low,2024-03-11 13:00:00,6.93
TCK02394,Software,Medium,2024-06-05 12:00:00,9.88
TCK02395,Hardware,High,2024-04-07 01:00:00,13.97
TCK02396,Software,Medium,2024-02-10 23:00:00,19.4
TCK02397,Printer,Low,2024-06-05 09:00:00,0.9
TCK02398,Software,High,2024-05-01 05:00:00,8.22
TCK02399,Access/Permissions,High,2024-02-29 05:00:00,11.21
